LocalCol;TimeCol;PLC1_AI_FT_PORT_IST;PLC1_AI_POS_GETTO1;PLC1_AI_PT_LINEA;PLC1_AI_POT_ATTIVA;PLC1_AI_LT_BACINO;PLC1_AI_LT_BACINO2;FREE6;FREE7;FREE8;FREE9;FREE10;FREE11;FREE12;FREE13;FREE14;FREE15;FREE16;FREE17;FREE18;FREE19;Info
;;MISURATORE DI PORTATA [EW168];POSIZIONE GETTO 1 [EW64];PRESSIONE ACQUA DI LINEA [EW166];G1 : Potenza attiva prodotta Turbina [STRUMENTO];LIVELLO ALL'OPERA DI PRESA [PlcOperaP];LIVELLO CA PREVITALI [PlcCaPrevitali];;;;;;;;;;;;;;;
01/01/2023 01:02:00;01/01/2023 00:02:00;16,1655;14,1029;32,568;29,6916;33,3565;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:03:00;01/01/2023 00:03:00;14,4939;14,1029;32,6606;30,2076;36,3229;22,1343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:04:00;01/01/2023 00:04:00;15,8345;16,5512;32,4117;40,164;38,7258;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:05:00;01/01/2023 00:05:00;19,9747;20,7201;32,1152;55,4508;39,8338;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:06:00;01/01/2023 00:06:00;24,2253;23,5521;31,9907;65,0292;38,818;22,1031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:07:00;01/01/2023 00:07:00;26,5059;24,6319;31,8504;68,3484;36,7835;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:08:00;01/01/2023 00:08:00;27,0167;24,6912;31,8663;68,8812;36,0439;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:09:00;01/01/2023 00:09:00;26,8614;23,5521;32,0269;65,8296;33,7818;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:10:00;01/01/2023 00:10:00;23,9882;20,4472;32,2237;54,9948;32,9014;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:11:00;01/01/2023 00:11:00;20,5142;17,892;32,4031;45,2364;33,5516;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:12:00;01/01/2023 00:12:00;18,2091;16,1319;32,5029;38,3832;34,5647;22,0855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:13:00;01/01/2023 00:13:00;16,8399;15,859;32,5477;37,1904;36,5992;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:14:00;01/01/2023 00:14:00;17,4611;17,6152;32,3973;44,1396;38,2843;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:15:00;01/01/2023 00:15:00;20,7798;20,7201;32,1253;55,8684;39,1891;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:16:00;01/01/2023 00:16:00;24,0127;23,0141;32,0616;63,3672;38,1705;22,0666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:17:00;01/01/2023 00:17:00;25,7375;24,09;31,9734;66,7704;36,7862;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:18:00;01/01/2023 00:18:00;26,4037;23,9595;31,9415;66,4992;34,9359;22,034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:19:00;01/01/2023 00:19:00;25,341;21,9343;32,1586;60,4176;34,5647;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:20:00;01/01/2023 00:20:00;24,213;21,258;32,1629;58,4436;34,9359;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:21:00;01/01/2023 00:21:00;22,1163;19,3674;32,2772;51,3876;33,7331;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:22:00;01/01/2023 00:22:00;19,2186;17,2078;32,4537;43,176;34,3805;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:23:00;01/01/2023 00:23:00;18,4011;17,2078;32,419;43,0164;35,3964;22,0178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:24:00;01/01/2023 00:24:00;18,2091;17,2078;32,432;43,1484;36,6913;22,0422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:25:00;01/01/2023 00:25:00;18,4543;18,0186;32,3278;45,7896;37,7072;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:26:00;01/01/2023 00:26:00;20,7717;20,1782;32,1774;53,8812;37,8942;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:27:00;01/01/2023 00:27:00;22,4964;21,527;32,1267;58,4688;37,1654;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:28:00;01/01/2023 00:28:00;23,649;22,4723;32,0573;61,188;37,0625;22,0083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:29:00;01/01/2023 00:29:00;24,8138;23,0141;32,0544;63,1152;36,2281;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:30:00;01/01/2023 00:30:00;25,01;23,0141;32,0269;63,4656;35,2122;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:31:00;01/01/2023 00:31:00;24,1803;21,258;32,2555;58,4256;34,4672;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:32:00;01/01/2023 00:32:00;22,1776;19,6403;32,2439;52,2276;34,1963;21,9934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:33:00;01/01/2023 00:33:00;20,6981;18,695;32,3452;48,258;35,2122;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:34:00;01/01/2023 00:34:00;20,0564;18,695;32,3669;48,1368;36,2281;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:35:00;01/01/2023 00:35:00;20,3589;19,7748;32,2598;52,1964;38,3547;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:36:00;01/01/2023 00:36:00;23,0482;22,2033;32,0891;60,8712;38,2653;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:37:00;01/01/2023 00:37:00;24,9568;23,2712;32,0197;63,6468;36,6913;21,9772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:38:00;01/01/2023 00:38:00;25,3819;23,2831;31,9473;63,6036;34,6108;21,9636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:39:00;01/01/2023 00:39:00;22,8683;19,0984;32,2338;49,7844;32,2539;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:40:00;01/01/2023 00:40:00;17,6328;14,5103;32,6418;33,5148;31,6634;21,9528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:41:00;01/01/2023 00:41:00;15,0293;14,5103;32,4682;31,3944;32,495;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:42:00;01/01/2023 00:42:00;14,6737;14,5103;32,513;31,3584;33,1777;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:43:00;01/01/2023 00:43:00;14,874;14,5103;32,4812;31,3956;33,6193;22,0097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:44:00;01/01/2023 00:44:00;14,6328;14,5103;32,5029;31,4556;35,6755;22,0354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:45:00;01/01/2023 00:45:00;14,6778;14,5103;32,5029;31,5636;35,559;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:46:00;01/01/2023 00:46:00;14,4571;14,5103;32,4306;30,9096;31,4927;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:47:00;01/01/2023 00:47:00;14,6206;14,5103;32,636;31,992;33,0856;22,0205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:48:00;01/01/2023 00:48:00;14,5797;14,5103;32,5174;31,8528;33,0856;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:49:00;01/01/2023 00:49:00;14,547;14,5103;32,4219;31,3596;33,2698;22,0449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:50:00;01/01/2023 00:50:00;14,7023;14,5103;32,6027;31,7952;35,1201;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:51:00;01/01/2023 00:51:00;14,5675;14,5103;32,5897;31,7448;36,136;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:52:00;01/01/2023 00:52:00;14,6288;14,9137;32,5318;33,6804;37,8021;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:53:00;01/01/2023 00:53:00;17,4162;18,695;32,2352;47,964;39,3733;22,1113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:54:00;01/01/2023 00:54:00;21,3806;20,8546;32,1947;55,8948;38,2599;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:55:00;01/01/2023 00:55:00;22,7866;21,258;32,1427;57,7116;36,6534;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:56:00;01/01/2023 00:56:00;23,649;21,7999;32,0935;58,9908;35,1201;22,1275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:57:00;01/01/2023 00:57:00;22,5577;19,7748;32,3148;53,0796;33,454;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:58:00;01/01/2023 00:58:00;18,8589;15,859;32,5738;37,9668;33,0396;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 01:59:00;01/01/2023 00:59:00;16,5824;15,5901;32,5477;36,6444;35,1201;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:00:00;01/01/2023 01:00:00;16,2268;15,5901;32,5203;36,4152;36,2281;22,1397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:01:00;01/01/2023 01:01:00;15,9898;15,5901;32,5564;36,9264;37,1546;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:02:00;01/01/2023 01:02:00;17,6409;18,0186;32,3466;46,1316;38,7258;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:03:00;01/01/2023 01:03:00;21,5196;21,7999;32,105;58,5972;39,1891;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:04:00;01/01/2023 01:04:00;24,2947;22,8797;32,1036;62,6316;37,16;22,1817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:05:00;01/01/2023 01:05:00;24,9282;22,8797;32,0689;62,7396;34,4943;22,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:06:00;01/01/2023 01:06:00;23,273;19,7748;32,3235;53,1456;33,5489;22,1722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:07:00;01/01/2023 01:07:00;19,6886;16,2625;32,6186;42,5928;32,9014;22,1654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:08:00;01/01/2023 01:08:00;15,8998;14,2373;32,6403;31,0812;33,5489;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:09:00;01/01/2023 01:09:00;14,5552;14,2373;32,6606;31,134;35,028;22,2061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:10:00;01/01/2023 01:10:00;14,3427;14,2373;32,6461;31,104;36,7645;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:11:00;01/01/2023 01:11:00;15,3849;15,9935;32,4913;37,8024;38,0784;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:12:00;01/01/2023 01:12:00;18,1968;18,2994;32,3582;46,6788;38,2626;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:13:00;01/01/2023 01:13:00;20,4365;20,1782;32,2135;53,4516;37,523;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:14:00;01/01/2023 01:14:00;21,9569;20,7201;32,1586;55,3008;36,713;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:15:00;01/01/2023 01:15:00;22,4024;21,1235;32,1644;56,8296;36,7482;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:16:00;01/01/2023 01:16:00;23,0768;21,527;32,1398;58,2384;35,3043;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:17:00;01/01/2023 01:17:00;22,6231;19,7748;32,2656;53,1396;34,3805;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:18:00;01/01/2023 01:18:00;21,2172;19,0984;32,3105;50,3676;34,6569;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:19:00;01/01/2023 01:19:00;20,1382;18,422;32,3466;47,8416;35,9518;22,2413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:20:00;01/01/2023 01:20:00;19,9297;19,3674;32,2439;50,7264;37,2467;22,2359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:21:00;01/01/2023 01:21:00;21,6054;20,7201;32,202;55,6644;37,9863;22,2751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:22:00;01/01/2023 01:22:00;24,074;23,5521;32,0284;63,75;38,2626;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:23:00;01/01/2023 01:23:00;26,2852;24,6319;31,9661;67,9224;36,9677;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:24:00;01/01/2023 01:24:00;26,6448;24,6319;31,956;67,9248;35,7676;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:25:00;01/01/2023 01:25:00;26,89;23,5521;32,0313;66,0492;34,5647;22,1844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:26:00;01/01/2023 01:26:00;25,6557;21,9343;32,1803;61,8192;33,9281;22,1871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:27:00;01/01/2023 01:27:00;23,3629;20,0437;32,3148;54,2604;33,9173;22,2074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:28:00;01/01/2023 01:28:00;21,6054;19,3674;32,296;51,5796;35,4885;22,1844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:29:00;01/01/2023 01:29:00;21,1109;19,3713;32,3235;51,6732;36,0439;22,2264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:30:00;01/01/2023 01:30:00;21,303;19,7748;32,2584;53,3688;37,2467;22,2074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:31:00;01/01/2023 01:31:00;22,3861;21,258;32,1557;57,6048;37,4309;22,1952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:32:00;01/01/2023 01:32:00;23,837;22,2033;32,1181;61,2732;37,1546;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:33:00;01/01/2023 01:33:00;25,5454;23,6865;32,011;65,5956;36,9514;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:34:00;01/01/2023 01:34:00;25,8928;23,6865;32,0313;65,8524;35,5129;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:35:00;01/01/2023 01:35:00;25,8111;23,2752;32,1137;64,3188;34,9359;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:36:00;01/01/2023 01:36:00;24,4623;21,1235;32,1832;58,0752;34,3805;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:37:00;01/01/2023 01:37:00;22,7294;19,6363;32,4045;52,2924;34,6569;22,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:38:00;01/01/2023 01:38:00;21,115;18,695;32,4436;49,5024;35,8597;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:39:00;01/01/2023 01:39:00;21,0251;19,3674;32,3394;51,6;36,9623;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:40:00;01/01/2023 01:40:00;21,8302;20,7201;32,2425;55,8228;37,0517;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:41:00;01/01/2023 01:41:00;22,8765;21,4755;32,1282;57,4128;36,6913;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:42:00;01/01/2023 01:42:00;23,3016;21,527;32,0935;58,1484;35,3964;22,156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:43:00;01/01/2023 01:43:00;22,7294;20,0437;32,1918;53,424;33,9742;22,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:44:00;01/01/2023 01:44:00;20,0482;17,2078;32,3712;45,0432;33,8252;22,1641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:45:00;01/01/2023 01:45:00;16,9829;15,1827;32,5854;34,236;33,9173;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:46:00;01/01/2023 01:46:00;15,201;14,6447;32,526;32,1588;35,6755;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:47:00;01/01/2023 01:47:00;14,8127;14,5815;32,5593;32,0868;37,1546;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:48:00;01/01/2023 01:48:00;16,5987;17,6152;32,2931;43,098;38,818;22,2061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:49:00;01/01/2023 01:49:00;20,3343;20,7201;32,1108;55,3716;39,0022;22,2237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:50:00;01/01/2023 01:50:00;22,9296;21,527;32,0645;58,6824;36,9677;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:51:00;01/01/2023 01:51:00;23,4201;21,527;32,0501;58,3968;35,4885;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:52:00;01/01/2023 01:52:00;22,7907;20,1505;32,2512;54,5004;34,0094;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:53:00;01/01/2023 01:53:00;20,1872;17,6152;32,5014;44,6388;33,9173;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:54:00;01/01/2023 01:54:00;18,3725;16,9388;32,4797;41,8884;35,5915;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:55:00;01/01/2023 01:55:00;18,1968;17,7496;32,3727;43,5612;37,3957;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:56:00;01/01/2023 01:56:00;20,7431;20,7201;32,1947;55,7712;39,0943;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:57:00;01/01/2023 01:57:00;24,2007;23,4176;32,0052;64,8156;38,818;22,1546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:58:00;01/01/2023 01:58:00;27,0045;25,7117;31,901;72,1224;37,7072;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 02:59:00;01/01/2023 01:59:00;28,1489;25,7117;31,8808;71,9316;35,8597;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:00:00;01/01/2023 02:00:00;28,0549;24,6319;31,9661;69,3048;34,5702;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:01:00;01/01/2023 02:01:00;26,514;22,8797;32,0891;63,7752;33,641;22,0815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:02:00;01/01/2023 02:02:00;23,886;20,5816;32,2714;55,9344;34,2044;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:03:00;01/01/2023 02:03:00;22,0264;19,7748;32,2656;53,5332;34,9359;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:04:00;01/01/2023 02:04:00;20,8207;19,3674;32,3741;51,2916;37,0625;22,0503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:05:00;01/01/2023 02:05:00;21,7893;21,1235;32,1947;57,342;37,8021;22,0449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:06:00;01/01/2023 02:06:00;23,7675;23,2752;32,0472;63,7812;37,9863;22,0855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:07:00;01/01/2023 02:07:00;25,8356;24,2957;32,0095;67,2744;37,1546;22,0679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:08:00;01/01/2023 02:08:00;26,9922;24,7663;31,9821;69,2772;36,6913;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:09:00;01/01/2023 02:09:00;27,1353;24,7663;31,9748;69,09;35,2122;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:10:00;01/01/2023 02:10:00;26,2034;23,0141;32,173;64,5744;33,8631;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:11:00;01/01/2023 02:11:00;25,2021;22,5079;32,1354;62,1432;35,4885;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:12:00;01/01/2023 02:12:00;24,8261;22,4723;32,1325;62,0856;35,9518;22,0259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:13:00;01/01/2023 02:13:00;24,4092;21,7999;32,1369;60,3108;35,3964;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:14:00;01/01/2023 02:14:00;23,7552;21,1235;32,3249;58,2444;36,0439;22,007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:15:00;01/01/2023 02:15:00;23,2934;21,1235;32,2266;57,9384;36,5071;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:16:00;01/01/2023 02:16:00;23,8125;22,4723;32,1253;61,7604;37,4309;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:17:00;01/01/2023 02:17:00;25,0304;23,2831;32,0168;64,6572;36,7835;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:18:00;01/01/2023 02:18:00;25,6966;23,9595;32,0356;66,0444;36,5992;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:19:00;01/01/2023 02:19:00;26,0113;23,9595;32,0269;66,102;35,4885;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:20:00;01/01/2023 02:20:00;26,138;23,5521;32,0284;66,0492;35,1228;21,9623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:21:00;01/01/2023 02:21:00;24,9364;22,4723;32,0935;61,8672;34,9386;21,9528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:22:00;01/01/2023 02:22:00;24,5849;22,4723;32,1499;62,3328;36,415;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:23:00;01/01/2023 02:23:00;24,6421;22,4723;32,1427;62,0772;36,5532;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:24:00;01/01/2023 02:24:00;25,1122;23,5521;32,0906;65,6412;37,1546;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:25:00;01/01/2023 02:25:00;25,8887;23,9595;32,0544;66,8988;36,4177;21,9474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:26:00;01/01/2023 02:26:00;26,3628;23,9595;32,0284;66,666;35,6917;21,9054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:27:00;01/01/2023 02:27:00;25,9091;23,2119;32,1007;64,7184;34,8411;21,9054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:28:00;01/01/2023 02:28:00;24,9814;22,2033;32,1267;61,8804;34,9386;21,8945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:29:00;01/01/2023 02:29:00;24,3683;21,4597;32,2743;58,7628;35,4939;21,8607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:30:00;01/01/2023 02:30:00;23,5468;21,4755;32,2266;58,9164;35,8597;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:31:00;01/01/2023 02:31:00;23,6531;21,4202;32,2338;58,8264;36,8756;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:32:00;01/01/2023 02:32:00;24,4255;23,0141;32,0906;63,8076;37,8021;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:33:00;01/01/2023 02:33:00;26,0113;24,2284;32,0558;67,9596;37,3388;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:34:00;01/01/2023 02:34:00;26,9963;25,3082;31,9893;70,5036;36,9677;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:35:00;01/01/2023 02:35:00;27,5031;25,3082;31,9705;70,5588;36,0439;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:36:00;01/01/2023 02:36:00;27,4908;25,3082;31,9546;70,2936;34,9765;21,8485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:37:00;01/01/2023 02:37:00;26,9432;23,6549;32,0906;66,378;34,0554;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:38:00;01/01/2023 02:38:00;24,7443;21,7999;32,2584;60,5556;34,2884;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:39:00;01/01/2023 02:39:00;23,0155;20,4472;32,3293;55,7364;34,6569;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:40:00;01/01/2023 02:40:00;22,2757;20,4472;32,2931;55,5336;36,9677;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2023 03:41:00;01/01/2023 02:41:00;23,0318;21,5032;32,2295;58,7184;37,2467;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
